dataset,method,stage,filter_rank,library_name,differentiation_name,threshold,field_nrmse,state_rmse,active_terms,interpretability_penalty,shift_corr,reference_shift_corr,long_horizon_max_norm,stable,score,pareto_efficient
kutz_cylinder,dmd_sindy,optimization,6,poly2,finite_difference,1.0,0.2120241244662535,3.2241433148405036,4,10.997868272394786,0.26847679271867464,1.0,148.96565866644005,True,1.9217043653254713,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,spectral,1.0,0.2118457463210994,2.753301934602418,4,10.999250296727082,0.27114382789861535,1.0,148.55009811505244,True,1.9217332908301614,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,spectral,1.0,0.21183064051845088,2.709694231680016,4,10.999520287514818,0.2913117635510431,1.0,148.61633437386223,True,1.9217586836456735,False
kutz_cylinder,dmd_sindy,optimization,6,poly2,spectral,1.0,0.21182539376697518,2.694383415253691,4,10.999640212794743,0.26847679271867464,1.0,148.62263131120935,True,1.9217714256861866,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,spectral,1.0,0.21188433067055226,2.8616865508213754,4,10.999379360560626,0.26503910920734924,1.0,148.70162412387626,True,1.9217912347546462,False
kutz_cylinder,dmd_sindy,optimization,5,poly3,spectral,1.0,0.21188433067055226,2.8616865508213754,4,10.999379360560626,0.26503910920734924,1.0,148.70162412387626,True,1.9217912347546462,False
kutz_cylinder,dmd_sindy,optimization,8,poly2,finite_difference,1.0,0.21214019965372544,3.49682605849634,4,10.998527851495,0.08291042334669826,1.0,148.81698573833714,True,1.9219193773779752,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,finite_difference,1.0,0.21217045898602238,3.564507962334189,4,11.00038193082555,0.27114382789861535,1.0,148.83282794312464,True,1.922227748609855,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,finite_difference,1.0,0.2120566278707604,3.3027549108324625,4,11.001745932233018,0.26503910920734924,1.0,149.04987475096647,True,1.922318517705713,False
kutz_cylinder,dmd_sindy,optimization,5,poly3,finite_difference,0.46415888336127775,0.2120566278707604,3.3027549108324625,4,11.001745932233018,0.26503910920734924,1.0,149.04987475096647,True,1.922318517705713,False
kutz_cylinder,dmd_sindy,optimization,5,poly3,finite_difference,1.0,0.2120566278707604,3.3027549108324625,4,11.001745932233018,0.26503910920734924,1.0,149.04987475096647,True,1.922318517705713,False
kutz_cylinder,dmd_sindy,optimization,8,poly2_trig,finite_difference,1.0,0.21214276776534677,3.5026206366294095,5,11.12582814157356,0.08291042334669826,1.0,148.8170597478832,True,1.9560169890013808,False
kutz_cylinder,dmd_sindy,optimization,4,poly2_trig,finite_difference,1.0,0.21217033656039966,3.5642366996289834,5,11.243616544982642,0.27114382789861535,1.0,148.83282074940576,True,1.9737128183077959,False
kutz_cylinder,dmd_sindy,optimization,6,poly2_trig,spectral,1.0,0.21182524013324264,2.693933783133112,4,12.0,0.26847679271867464,1.0,148.622742887012,True,2.0718252401332427,False
kutz_cylinder,dmd_sindy,optimization,9,poly2_trig,spectral,1.0,0.2118304932392763,2.7092656238784962,4,12.0,0.2913117635510431,1.0,148.61644210340268,True,2.0718304932392764,False
kutz_cylinder,dmd_sindy,optimization,9,poly2_trig,finite_difference,1.0,0.2120671962109826,3.327917649805419,4,12.005546655668798,0.2913117635510431,1.0,148.90334418874616,True,2.0728991945613022,False
kutz_cylinder,dmd_sindy,optimization,6,poly2_trig,finite_difference,1.0,0.21202408960079688,3.224057967881771,4,12.006508190411688,0.26847679271867464,1.0,148.96564603361438,True,2.07300031816255,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,spectral,0.46415888336127775,0.21183018508220636,2.7083686151851833,5,11.998153574065102,0.2913117635510431,1.0,148.61757305926557,True,2.0865532211919717,False
kutz_cylinder,dmd_sindy,optimization,9,poly3,spectral,0.46415888336127775,0.21183018508220636,2.7083686151851833,5,11.998153574065102,0.2913117635510431,1.0,148.61757305926557,True,2.0865532211919717,False
kutz_cylinder,dmd_sindy,optimization,6,poly2,spectral,0.46415888336127775,0.2118249307811029,2.6930281910019094,5,11.99822294926417,0.26847679271867464,1.0,148.62387056936575,True,2.0865583731707282,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,spectral,0.21544346900318823,0.21188428301733905,2.861555211452426,5,11.998109831841102,0.26503910920734924,1.0,148.70159551697645,True,2.086600757793504,False
